Date,ForwardReturn
2022-03-02,-0.005980630473418794
2022-03-03,-0.0353845777390919
2022-03-04,-0.05423884029063967
2022-03-07,0.015210039166937871
2022-03-08,0.024711684009942565
2022-03-09,-0.014352982333276221
2022-03-10,-0.011405827537665
2022-03-11,-0.008035481823822606
2022-03-14,0.03423700409332464
2022-03-15,0.03327139942391315
2022-03-16,-0.007927557353173907
2022-03-17,0.00585003900251492
2022-03-18,0.008467572997649475
2022-03-21,-0.002536319271459239
2022-03-22,-0.00210166478968209
2022-03-23,-0.005543197297148982
2022-03-24,0.006117944278316508
2022-03-25,-0.007512139164809471
2022-03-28,-0.0036624692729885595
2022-03-29,0.005867476245800741
2022-03-30,-0.0061671934688609376
2022-03-31,-0.006347950444782036
2022-04-01,-0.007127104099808772
2022-04-04,0.014799915267002924
2022-04-05,-0.0005440962987515036
2022-04-06,-0.007434770100140679
2022-04-07,-0.011939457396010244
2022-04-08,-0.0076011150021484675
2022-04-11,-0.007798036366722716
2022-04-12,0.011228030712515895
2022-04-13,-0.023430582110193665
2022-04-14,0.021352470749805213
2022-04-18,0.01155309663422413
2022-04-19,-0.018469892480947693
2022-04-20,-0.0168839394871181
2022-04-21,-0.009017820767659168
2022-04-22,0.011883333378465175
2022-04-25,-0.010784451338475637
2022-04-26,0.007994400566883723
2022-04-27,0.02165301846957073
2022-04-28,-0.01745280227420267
2022-04-29,0.019349689437819274
2022-05-02,0.009093282330312705
2022-05-03,-0.020139629366700287
2022-05-04,0.012492366571634647
2022-05-05,0.0033222989311895382
2022-05-06,-0.0030758943379723402
2022-05-09,0.01889939994537442
2022-05-10,-0.016399464111563296
2022-05-11,-0.01655969885313323
2022-05-12,0.027777410969805648
2022-05-13,-0.02057405820215969
2022-05-16,0.018722160324043752
2022-05-17,-0.013338713682884362
2022-05-18,-0.004491913786293241
2022-05-19,-0.014942438530050369
2022-05-20,0.012366415054682976
2022-05-23,-0.030261396498098746
2022-05-24,0.018365590309589258
2022-05-25,0.027930125824317798
2022-05-26,0.02945084822045715
2022-05-27,0.01573662922798405
2022-05-31,-0.011743983106826431
2022-06-01,-0.0018595462566447125
2022-06-02,-0.006649416850107524
2022-06-03,0.0035026096825408067
2022-06-06,0.0072479958164945206
2022-06-07,0.0008717272213640899
2022-06-08,0.002318544353859104
2022-06-09,0.021669668303563035
2022-06-10,0.011785059459696913
2022-06-13,0.005574371253693907
2022-06-14,-0.022686168147368825
2022-06-15,0.029435538840205628
2022-06-16,-0.0005069103503972014
2022-06-17,-0.01226000620795592
2022-06-21,-0.00552740393422206
2022-06-22,-0.005334765802905299
2022-06-23,0.017281700864176228
2022-06-24,0.003015621634585919
2022-06-27,0.008430787002563722
2022-06-28,-0.0028607984385686566
2022-06-29,-0.02220409714656451
2022-06-30,-0.008904055457854384
2022-07-01,0.027102634090261896
2022-07-05,-0.012165734001980536
2022-07-06,0.024589159738727034
2022-07-07,-0.005925435516513603
2022-07-08,0.012835164842212931
2022-07-11,0.0008725358564469284
2022-07-12,0.000377996428118795
2022-07-13,-0.017218710418484162
2022-07-14,0.020355846018918246
2022-07-15,0.008224094217206287
2022-07-18,-0.010397350746967477
2022-07-19,-0.01674704372201332
2022-07-20,-0.009229285330239353
2022-07-21,0.017285430598301427
2022-07-22,0.006802556935690984
2022-07-25,0.009730564596834449
2022-07-26,0.02051904456514305
2022-07-27,-0.01777496768099829
2022-07-28,-0.002579712794975708
2022-07-29,0.0169338305591673
2022-08-01,-0.0019779534478453972
2022-08-02,0.0004726015429219986
2022-08-03,-0.014260089269497005
2022-08-04,0.016743769864097258
2022-08-05,0.010086060731020282
2022-08-08,0.007555048493929225
2022-08-09,-0.004305286230758293
2022-08-10,-0.011385337600475038
2022-08-11,-0.001710214806828602
2022-08-12,0.011343211095229778
2022-08-15,-0.00867760902476957
2022-08-16,-0.004695326655722154
2022-08-17,0.008607035064038005
2022-08-18,-0.006679431223332061
2022-08-19,-0.012815585587533936
2022-08-22,-0.007921323779542029
2022-08-23,-0.0017155948743814281
2022-08-24,0.012818267518682374
2022-08-25,-0.013298283727489323
2022-08-26,-0.009865546751106216
2022-08-29,0.004969718560091194
2022-08-30,-0.002709536248913144
2022-08-31,0.01179377555532799
2022-09-01,-0.0067153123654863
2022-09-02,0.005715107328557812
2022-09-06,0.009005225725787463
2022-09-07,-0.007984122902270692
2022-09-08,0.004688111865396534
2022-09-09,0.005679142750521127
2022-09-12,-0.013617396832915449
2022-09-13,-0.009392766917323816
2022-09-14,-0.01106142470759958
2022-09-15,-0.005156978044340892
2022-09-16,-0.0066306675040771375
2022-09-19,-0.0018137898641582845
2022-09-20,0.00017935322997710348
2022-09-21,0.012096161228550763
2022-09-22,-0.01127010528183177
2022-09-23,-0.0031276577662336796
2022-09-26,-0.0033599020878800068
2022-09-27,-0.006637769718402308
2022-09-28,0.010658481710650388
2022-09-29,-0.0064248734418719654
2022-09-30,-0.021925346203278562
2022-10-03,-0.00584988958425851
2022-10-04,-0.019333053771477385
2022-10-05,-0.01301089153750444
2022-10-06,0.0071317852018803266
2022-10-07,0.008947359602001428
2022-10-10,0.0038694647552173674
2022-10-11,0.0011196083379720631
2022-10-12,0.0063631713128407055
2022-10-13,-0.020240307581156525
2022-10-14,0.03330243031430141
2022-10-17,-0.004756071364481574
2022-10-18,0.016691180143912465
2022-10-19,-0.014835210435633135
2022-10-20,-0.007383432127270533
2022-10-21,0.0024926776217168954
2022-10-24,0.02929546000052069
2022-10-25,-0.011873562300432672
2022-10-26,-0.05339528018048679
