Date,ForwardReturn
2022-03-02,0.0035644647302239593
2022-03-03,0.012326423548301425
2022-03-04,0.02905428617297231
2022-03-07,-0.01214064872142182
2022-03-08,-0.023603459473964215
2022-03-09,0.00041875741795058827
2022-03-10,0.0067517128007148035
2022-03-11,0.0021959117973905148
2022-03-14,-0.03499101323636972
2022-03-15,-0.01812809682203463
2022-03-16,0.0005321579657207864
2022-03-17,-0.02282061791936582
2022-03-18,-0.005867907255610587
2022-03-21,-0.012391750721050927
2022-03-22,-0.011087657596628959
2022-03-23,-0.023470295559950484
2022-03-24,-0.013024897747903667
2022-03-25,0.00821583015446526
2022-03-28,0.01666116664055445
2022-03-29,-0.017373288115589303
2022-03-30,0.00790918758693766
2022-03-31,0.00429146218678457
2022-04-01,-0.00037140529158395663
2022-04-04,0.0008722439767609187
2022-04-05,0.0024600602273374683
2022-04-06,-0.0008769355355097781
2022-04-07,0.008258923337954423
2022-04-08,0.0019194701379492314
2022-04-11,-0.013207983835476344
2022-04-12,0.0028271362915008955
2022-04-13,0.0050484112151459575
2022-04-14,-0.007064287086920003
2022-04-18,0.005054406280469026
2022-04-19,0.01517059585753791
2022-04-20,-0.0065676229263999936
2022-04-21,-0.0029142796154241757
2022-04-22,0.009689670772400946
2022-04-25,0.017639538194390656
2022-04-26,0.01721029932472716
2022-04-27,0.02361494281658192
2022-04-28,0.009681623800097069
2022-04-29,0.000672416821476212
2022-05-02,-0.009263459626974061
2022-05-03,-0.011829757435939888
2022-05-04,-0.021624598555989714
2022-05-05,-0.003475280564098274
2022-05-06,-0.014766971649560867
2022-05-09,-0.0015238698697212245
2022-05-10,0.011747609842293668
2022-05-11,-5.052649275886275e-06
2022-05-12,-0.0003214430991299033
2022-05-13,-0.014653160475688784
2022-05-16,0.0017427778223576829
2022-05-17,-0.025985612973389482
2022-05-18,0.004418477956861367
2022-05-19,0.009018537490349601
2022-05-20,-0.006180771658652412
2022-05-23,-0.032436532860689184
2022-05-24,-0.001993276780608918
2022-05-25,0.019049227476892385
2022-05-26,0.014116310875597044
2022-05-27,-0.01384830365574246
2022-05-31,0.005315950964195785
2022-06-01,0.014534323861625764
2022-06-02,0.0051686928454378325
2022-06-03,-0.0037672061578659694
2022-06-06,-0.006044214043305333
2022-06-07,0.005733996832017729
2022-06-08,0.00600941900905972
2022-06-09,0.019872599950299327
2022-06-10,0.028101462970839965
2022-06-13,-0.019306005791044255
2022-06-14,-0.029415838571539635
2022-06-15,0.02626881770431936
2022-06-16,-0.0161583096318979
2022-06-17,-0.021751647994335727
2022-06-21,0.010541523211335136
2022-06-22,0.015860967860687927
2022-06-23,-0.02505224784094418
2022-06-24,0.015190523352374682
2022-06-27,0.018769409470673164
2022-06-28,0.012569244580454941
2022-06-29,0.007990092457323423
2022-06-30,0.004841093041008212
2022-07-01,-0.0354114443509995
2022-07-05,-0.0011179239342485924
2022-07-06,-0.019402924028527675
2022-07-07,-0.00499295954829438
2022-07-08,0.03680992530666149
2022-07-11,0.01052479661219351
2022-07-12,-0.005168684126181981
2022-07-13,-0.006110946744014927
2022-07-14,0.0075256734097209396
2022-07-15,-0.015270176937664115
2022-07-18,-0.016345316654828752
2022-07-19,-0.002308294863292667
2022-07-20,-0.01642335509089851
2022-07-21,0.021832811449338078
2022-07-22,-0.008235286664970901
2022-07-25,0.007893717999067299
2022-07-26,-0.0017686165281948045
2022-07-27,-0.006394302811804794
2022-07-28,-0.025061828863611635
2022-07-29,0.001524481013167885
2022-08-01,-0.005470626485800966
2022-08-02,0.0015920849283423757
2022-08-03,0.010026052839380302
2022-08-04,0.006600641643081588
2022-08-05,0.012423770120229452
2022-08-08,0.0007032621809662763
2022-08-09,0.0026862431565027045
2022-08-10,0.0015010758500369923
2022-08-11,-0.0005646193811333182
2022-08-12,0.005218771880865694
2022-08-15,0.005358917305683855
2022-08-16,-0.00824822801938182
2022-08-17,-0.0014371011019962262
2022-08-18,0.008121362471716987
2022-08-19,0.009283442944850416
2022-08-22,-0.009860469938810032
2022-08-23,0.0033588293039917352
2022-08-24,-0.0028307127299106918
2022-08-25,-0.004037948016547319
2022-08-26,-0.00579352151646911
2022-08-29,-0.003967043677130355
2022-08-30,-0.001701344159737498
2022-08-31,-0.005562075742853796
2022-09-01,-0.013311259576706197
2022-09-02,-0.014184676905921186
2022-09-06,-0.007719022673553346
2022-09-07,-0.002470334184782889
2022-09-08,-0.014345699705783503
2022-09-09,-0.0029822854294800434
2022-09-12,-0.029136648152484096
2022-09-13,-0.017858458440171626
2022-09-14,-0.016917942361929474
2022-09-15,-0.0016603056858211064
2022-09-16,0.0025770688393287294
2022-09-19,-0.0032169587474711655
2022-09-20,0.008062332795318521
2022-09-21,0.004816321276840281
2022-09-22,0.02228799132601535
2022-09-23,-0.005365455807653524
2022-09-26,-0.00859681249722032
2022-09-27,0.00942177445443933
2022-09-28,0.015388021783103688
2022-09-29,0.00033716334546345615
2022-09-30,0.02506974566277967
2022-10-03,-0.01081923257888899
2022-10-04,0.0005128135175571646
2022-10-05,0.012056197943715449
2022-10-06,0.017613278336882573
2022-10-07,0.0003396279995071666
2022-10-10,0.0052557301581349705
2022-10-11,0.0020896690563906306
2022-10-12,0.0023624148241643654
2022-10-13,0.020259266527196673
2022-10-14,0.01933285615764492
2022-10-17,0.0114733516015862
2022-10-18,-0.015268115479866382
2022-10-19,-0.0019636068370187613
2022-10-20,0.012638943758049364
2022-10-21,-0.007318736133827857
2022-10-24,0.004135654249669867
2022-10-25,-0.002947239491483603
2022-10-26,-0.04852761222635273
